Data,Coin,Timeframe,Punteggio Long,Punteggio Short,Scenario,Entry,Stop,Target,Score,Entry TF,TP raggiunto,SL colpito,Dettagli
2025-07-06 21:47,SOLUSDT,1d,0,0,long,152.44,149.39,158.54,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 121, ""direzione"": ""long""}"
2025-07-06 21:50,SOLUSDT,1d,0,0,long,152.38,149.33,158.48,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 121, ""direzione"": ""long""}"
2025-07-06 21:52,SOLUSDT,1d,0,0,long,152.2,149.16,158.29,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 121, ""direzione"": ""long""}"
2025-07-06 21:53,SOLUSDT,1d,0,0,long,152.22,149.18,158.31,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 121, ""direzione"": ""long""}"
2025-07-06 21:58,SOLUSDT,1d,0,0,long,152.27,149.22,158.36,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 121, ""direzione"": ""long""}"
2025-07-06 22:02,SOLUSDT,1d,0,0,long,152.93,149.87,159.05,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 113, ""direzione"": ""long""}"
2025-07-06 22:29,SOLUSDT,1d,0,0,long,153.13,150.07,159.26,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 113, ""direzione"": ""long""}"
2025-07-06 22:39,SOLUSDT,1d,0,0,long,152.75,149.7,158.86,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 113, ""direzione"": ""long""}"
2025-07-06 22:40,SOLUSDT,1d,0,0,long,152.71,149.66,158.82,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 113, ""direzione"": ""long""}"
2025-07-06 22:40,SOLUSDT,1d,0,0,long,152.71,149.66,158.82,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 113, ""direzione"": ""long""}"
2025-07-06 22:43,SOLUSDT,1d,0,0,long,152.74,149.69,158.85,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 113, ""direzione"": ""long""}"
2025-07-06 22:50,SOLUSDT,1d,0,0,long,152.75,149.7,158.86,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 113, ""direzione"": ""long""}"
2025-07-06 22:50,SOLUSDT,1d,0,0,long,152.77,149.71,158.88,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 113, ""direzione"": ""long""}"
2025-07-06 22:52,SOLUSDT,1d,0,0,long,152.57,149.52,158.67,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 113, ""direzione"": ""long""}"
2025-07-06 22:53,SOLUSDT,1d,0,0,long,152.52,149.47,158.62,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 103, ""direzione"": ""long""}"
2025-07-06 22:56,SOLUSDT,1d,0,0,long,152.46,149.41,158.56,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 103, ""direzione"": ""long""}"
2025-07-06 22:57,SOLUSDT,1d,0,0,long,152.46,149.41,158.56,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 103, ""direzione"": ""long""}"
2025-07-06 22:59,APTUSDT,1d,0,0,long,4.5,4.41,4.68,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 73, ""direzione"": ""long""}"
2025-07-06 23:00,APTUSDT,1d,0,0,long,4.5,4.41,4.68,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 73, ""direzione"": ""long""}"
2025-07-06 23:03,APTUSDT,1d,0,0,long,4.47,4.38,4.65,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 68, ""direzione"": ""long""}"
2025-07-06 23:06,BTCUSDT,1d,0,0,long,109047.01,106866.07,113408.89,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 131, ""direzione"": ""long""}"
2025-07-06 23:06,BTCUSDT,1d,0,0,long,109047.0,106866.06,113408.88,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 131, ""direzione"": ""long""}"
2025-07-06 23:08,BTCUSDT,1d,0,0,long,109159.99,106976.79,113526.39,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 131, ""direzione"": ""long""}"
2025-07-06 23:08,BTCUSDT,1d,0,0,long,109159.98,106976.78,113526.38,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 131, ""direzione"": ""long""}"
2025-07-06 23:15,BTCUSDT,1d,0,0,long,109221.99,107037.55,113590.87,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 146, ""direzione"": ""long""}"
2025-07-06 23:15,BTCUSDT,1d,0,0,long,109221.99,107037.55,113590.87,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 146, ""direzione"": ""long""}"
2025-07-06 23:19,BTCUSDT,1d,0,0,long,109180.8,106997.18,113548.03,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 131, ""direzione"": ""long""}"
2025-07-06 23:19,BTCUSDT,1d,0,0,long,109167.17,106983.83,113533.86,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 131, ""direzione"": ""long""}"
2025-07-06 23:22,BTCUSDT,1d,0,0,long,109122.64,106940.19,113487.55,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 131, ""direzione"": ""long""}"
2025-07-06 23:23,BTCUSDT,1d,0,0,long,109174.99,106991.49,113541.99,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 131, ""direzione"": ""long""}"
2025-07-06 23:23,BTCUSDT,1d,0,0,long,109174.99,106991.49,113541.99,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 131, ""direzione"": ""long""}"
2025-07-06 23:31,ETHUSDT,1d,0,0,long,2564.39,2513.1,2666.97,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 131, ""direzione"": ""long""}"
2025-07-06 23:31,ETHUSDT,1d,0,0,long,2564.57,2513.28,2667.15,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 131, ""direzione"": ""long""}"
2025-07-06 23:39,BTCUSDT,1d,0,0,long,109120.61,106938.2,113485.43,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 139, ""direzione"": ""long""}"
2025-07-06 23:39,BTCUSDT,1d,0,0,long,109152.0,106968.96,113518.08,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 139, ""direzione"": ""long""}"
2025-07-06 23:45,BTCUSDT,1d,0,0,long,109160.41,106977.2,113526.83,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 131, ""direzione"": ""long""}"
2025-07-06 23:46,BTCUSDT,1d,0,0,long,109160.41,106977.2,113526.83,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 131, ""direzione"": ""long""}"
2025-07-06 23:46,BTCUSDT,1d,0,0,long,109160.41,106977.2,113526.83,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 131, ""direzione"": ""long""}"
2025-07-06 23:48,BTCUSDT,1d,0,0,long,109191.0,107007.18,113558.64,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 141, ""direzione"": ""long""}"
2025-07-06 23:49,BTCUSDT,1d,0,0,long,109190.99,107007.17,113558.63,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 141, ""direzione"": ""long""}"
2025-07-06 23:51,BTCUSDT,1d,0,0,long,109244.51,107059.62,113614.29,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 146, ""direzione"": ""long""}"
2025-07-06 23:51,BTCUSDT,1d,0,0,long,109246.15,107061.23,113616.0,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 146, ""direzione"": ""long""}"
2025-07-06 23:57,BTCUSDT,1d,0,0,long,109221.99,107037.55,113590.87,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 146, ""direzione"": ""long""}"
2025-07-06 23:57,BTCUSDT,1d,0,0,long,109208.94,107024.76,113577.3,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 141, ""direzione"": ""long""}"
2025-07-07 00:10,BTCUSDT,1d,0,0,long,109112.42,106930.17,113476.92,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 110, ""direzione"": ""long""}"
2025-07-07 00:15,BTCUSDT,1d,0,0,long,109242.0,107057.16,113611.68,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 120, ""direzione"": ""long""}"
2025-07-07 00:25,BTCUSDT,1d,0,0,long,108991.74,106811.91,113351.41,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 110, ""direzione"": ""long""}"
2025-07-07 00:28,BTCUSDT,1d,0,0,long,109020.0,106839.6,113380.8,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 110, ""direzione"": ""long""}"
2025-07-07 00:28,BTCUSDT,1d,0,0,long,109020.01,106839.61,113380.81,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 110, ""direzione"": ""long""}"
2025-07-07 00:38,BTCUSDT,1d,0,0,long,108977.69,106798.14,113336.8,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 110, ""direzione"": ""long""}"
2025-07-07 00:43,BTCUSDT,1d,0,0,long,108878.15,106700.59,113233.28,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 100, ""direzione"": ""long""}"
2025-07-07 00:43,BTCUSDT,1d,0,0,long,108847.17,106670.23,113201.06,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 100, ""direzione"": ""long""}"
2025-07-07 00:46,BTCUSDT,1d,0,0,long,108877.99,106700.43,113233.11,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 100, ""direzione"": ""long""}"
2025-07-07 00:47,BTCUSDT,1d,0,0,long,108870.0,106692.6,113224.8,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 100, ""direzione"": ""long""}"
2025-07-07 00:47,BTCUSDT,1d,0,0,long,108870.0,106692.6,113224.8,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 100, ""direzione"": ""long""}"
2025-07-07 07:22,SOLUSDT,1d,75,17,long,151.6,148.57,157.66,75,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 75, ""direzione"": ""long""}"
2025-07-07 07:25,SOLUSDT,1d,75,17,long,151.54,148.51,157.6,75,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 75, ""direzione"": ""long""}"
2025-07-07 07:30,SOLUSDT,1d,75,17,long,151.38,148.35,157.44,75,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 75, ""direzione"": ""long""}"
2025-07-07 07:36,SOLUSDT,1d,95,17,long,151.71,148.68,157.78,95,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 95, ""direzione"": ""long""}"
2025-07-07 07:39,SOLUSDT,1d,95,12,long,151.9,148.86,157.98,95,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 95, ""direzione"": ""long""}"
2025-07-07 07:41,solusdt,1d,95,12,long,151.85,148.81,157.92,95,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 95, ""direzione"": ""long""}"
2025-07-07 07:43,solusdt,1d,95,12,long,151.87,148.83,157.94,95,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 95, ""direzione"": ""long""}"
2025-07-07 07:45,solusdt,1d,110,5,long,151.99,148.95,158.07,110,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 110, ""direzione"": ""long""}"
2025-07-07 07:46,solusdt,1d,110,5,long,151.97,148.93,158.05,110,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 110, ""direzione"": ""long""}"
2025-07-07 08:45,SOLUSDT,1d,100,0,long,152.65,149.6,158.76,100,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 100, ""direzione"": ""long""}"
2025-07-07 08:45,SOLUSDT,1d,100,0,long,152.6,149.55,158.7,100,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 100, ""direzione"": ""long""}"
2025-07-07 08:47,solusdt,1d,100,0,long,152.56,149.51,158.66,100,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 100, ""direzione"": ""long""}"
2025-07-07 08:47,solusdt,1d,100,0,long,152.56,149.51,158.66,100,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 100, ""direzione"": ""long""}"
2025-07-07 08:49,solusdt,1d,100,0,long,152.5,149.45,158.6,100,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 100, ""direzione"": ""long""}"
2025-07-07 10:58,solusdt,1d,108,13,long,152.25,149.2,158.34,108,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 108, ""direzione"": ""long""}"
2025-07-07 10:58,solusdt,1d,108,13,long,152.26,149.21,158.35,108,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 108, ""direzione"": ""long""}"
2025-07-07 11:19,solusdt,1d,100,15,long,152.33,149.28,158.42,100,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 100, ""direzione"": ""long""}"
2025-07-07 11:20,solusdt,1d,90,15,long,152.2,149.16,158.29,90,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 90, ""direzione"": ""long""}"
2025-07-07 11:23,solusdt,1d,100,15,long,152.31,149.26,158.4,100,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 100, ""direzione"": ""long""}"
2025-07-07 12:20,solusdt,1d,80,32,long,151.54,148.51,157.6,80,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 80, ""direzione"": ""long""}"
2025-07-07 15:51,solusdt,1d,80,22,long,151.52,148.49,157.58,80,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 80, ""direzione"": ""long""}"
2025-07-07 15:57,solusdt,1d,80,35,long,151.14,148.12,157.19,80,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 80, ""direzione"": ""long""}"
2025-07-07 16:00,solusdt,1d,80,19,long,151.09,148.07,157.13,80,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 80, ""direzione"": ""long""}"
2025-07-07 16:02,solusdt,1d,80,19,long,151.16,148.14,157.21,80,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 80, ""direzione"": ""long""}"
2025-07-07 16:07,solusdt,1d,75,19,long,151.08,148.06,157.12,75,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 75, ""direzione"": ""long""}"
2025-07-07 16:08,solusdt,1d,75,19,long,151.13,148.11,157.18,75,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 75, ""direzione"": ""long""}"
2025-07-07 16:50,solusdt,1d,73,52,long,150.46,147.45,156.48,73,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 73, ""direzione"": ""long""}"
2025-07-07 16:56,solusdt,1d,73,62,long,150.31,147.3,156.32,73,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 73, ""direzione"": ""long""}"
2025-07-07 16:58,solusdt,1d,73,62,long,150.4,147.39,156.42,73,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 73, ""direzione"": ""long""}"
2025-07-07 17:00,solusdt,1d,73,27,long,150.41,147.4,156.43,73,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 73, ""direzione"": ""long""}"
2025-07-07 17:01,solusdt,1d,73,27,long,150.37,147.36,156.38,73,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 73, ""direzione"": ""long""}"
2025-07-07 17:03,solusdt,1d,65,54,long,150.07,147.07,156.07,65,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 65, ""direzione"": ""long""}"
2025-07-07 17:05,solusdt,1d,65,54,long,150.07,147.07,156.07,65,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 65, ""direzione"": ""long""}"
2025-07-07 17:07,solusdt,1d,73,27,long,150.41,147.4,156.43,73,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 73, ""direzione"": ""long""}"
2025-07-07 17:08,solusdt,1d,65,62,long,150.0,147.0,156.0,65,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 65, ""direzione"": ""long""}"
2025-07-07 17:08,solusdt,1d,73,52,long,150.17,147.17,156.18,73,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 73, ""direzione"": ""long""}"
2025-07-07 17:28,solusdt,1d,65,44,long,150.0,147.0,156.0,65,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 65, ""direzione"": ""long""}"
2025-07-07 17:28,solusdt,1d,65,44,long,150.01,147.01,156.01,65,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 65, ""direzione"": ""long""}"
2025-07-07 17:33,solusdt,1d,73,27,long,150.55,147.54,156.57,73,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 73, ""direzione"": ""long""}"
2025-07-07 17:44,solusdt,1d,65,44,long,149.98,146.98,155.98,65,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 65, ""direzione"": ""long""}"
2025-07-07 17:46,solusdt,1d,65,37,long,150.08,147.08,156.08,65,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 65, ""direzione"": ""long""}"
2025-07-07 17:49,solusdt,1d,65,37,long,149.98,146.98,155.98,65,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 65, ""direzione"": ""long""}"
2025-07-07 17:49,solusdt,1d,65,37,long,149.98,146.98,155.98,65,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 65, ""direzione"": ""long""}"
2025-07-07 18:40,solusdt,1d,65,37,long,149.72,146.73,155.71,65,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 65, ""direzione"": ""long""}"
2025-07-07 18:47,solusdt,1d,65,37,long,149.91,146.91,155.91,65,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 65, ""direzione"": ""long""}"
2025-07-07 18:53,solusdt,1d,65,27,long,150.09,147.09,156.09,65,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 65, ""direzione"": ""long""}"
2025-07-07 20:49,solusdt,1d,60,81,short,148.56,151.53,142.62,81,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 81, ""direzione"": ""short""}"
2025-07-07 20:49,solusdt,1d,60,81,short,148.53,151.5,142.59,81,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 81, ""direzione"": ""short""}"
2025-07-07 20:50,solusdt,1d,60,81,short,148.69,151.66,142.74,81,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 81, ""direzione"": ""short""}"
2025-07-07 20:50,solusdt,1d,60,81,short,148.66,151.63,142.71,81,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 81, ""direzione"": ""short""}"
2025-07-07 20:55,solusdt,1d,60,81,short,148.5,151.47,142.56,81,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 81, ""direzione"": ""short""}"
2025-07-07 21:07,solusdt,1d,60,71,short,148.52,151.49,142.58,71,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 71, ""direzione"": ""short""}"
2025-07-07 21:10,solusdt,1d,60,71,short,148.55,151.52,142.61,71,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 71, ""direzione"": ""short""}"
2025-07-07 21:16,solusdt,1d,60,81,short,148.39,151.36,142.45,81,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 81, ""direzione"": ""short""}"
2025-07-07 21:20,solusdt,1d,60,81,short,148.27,151.24,142.34,81,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 81, ""direzione"": ""short""}"
2025-07-07 21:24,solusdt,1d,60,81,short,148.14,151.1,142.21,81,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 81, ""direzione"": ""short""}"
2025-07-07 21:25,solusdt,1d,60,98,short,147.89,150.85,141.97,98,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 98, ""direzione"": ""short""}"
2025-07-07 21:28,solusdt,1d,60,103,short,147.8,150.76,141.89,103,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 103, ""direzione"": ""short""}"
2025-07-07 21:28,solusdt,1d,60,103,short,147.79,150.75,141.88,103,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 103, ""direzione"": ""short""}"
2025-07-07 21:40,solusdt,1d,60,81,short,148.41,151.38,142.47,81,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 81, ""direzione"": ""short""}"
2025-07-07 21:41,solusdt,1d,60,81,short,148.34,151.31,142.41,81,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 81, ""direzione"": ""short""}"
2025-07-07 21:41,solusdt,1d,60,81,short,148.34,151.31,142.41,81,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 81, ""direzione"": ""short""}"
2025-07-07 21:43,solusdt,1d,68,81,short,148.4,151.37,142.46,81,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 81, ""direzione"": ""short""}"
2025-07-07 21:45,solusdt,1d,60,81,short,148.29,151.26,142.36,81,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 81, ""direzione"": ""short""}"
2025-07-07 21:46,solusdt,1d,60,81,short,148.25,151.22,142.32,81,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 81, ""direzione"": ""short""}"
2025-07-07 21:48,solusdt,1d,60,71,short,148.53,151.5,142.59,71,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 71, ""direzione"": ""short""}"
2025-07-07 21:51,solusdt,1d,60,54,long,148.64,145.67,154.59,60,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 60, ""direzione"": ""long""}"
2025-07-07 21:51,solusdt,1d,60,54,long,148.67,145.7,154.62,60,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 60, ""direzione"": ""long""}"
2025-07-07 21:57,solusdt,1d,60,64,short,148.62,151.59,142.68,64,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 64, ""direzione"": ""short""}"
2025-07-07 21:58,solusdt,1d,60,71,short,148.55,151.52,142.61,71,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 71, ""direzione"": ""short""}"
2025-07-07 22:06,solusdt,1d,60,71,short,148.09,151.05,142.17,71,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 71, ""direzione"": ""short""}"
2025-07-07 22:08,solusdt,1d,70,64,long,148.44,145.47,154.38,70,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 70, ""direzione"": ""long""}"
2025-07-07 22:13,solusdt,1d,60,64,short,148.22,151.18,142.29,64,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 64, ""direzione"": ""short""}"
2025-07-07 22:13,solusdt,1d,60,64,short,148.22,151.18,142.29,64,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 64, ""direzione"": ""short""}"
2025-07-07 22:17,solusdt,1d,70,64,long,148.26,145.29,154.19,70,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 70, ""direzione"": ""long""}"
2025-07-07 22:17,solusdt,1d,70,64,long,148.28,145.31,154.21,70,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 70, ""direzione"": ""long""}"
2025-07-07 22:20,solusdt,1d,60,81,short,148.01,150.97,142.09,81,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 81, ""direzione"": ""short""}"
2025-07-07 22:21,solusdt,1d,60,98,short,147.97,150.93,142.05,98,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 98, ""direzione"": ""short""}"
2025-07-07 22:23,solusdt,1d,60,91,short,148.0,150.96,142.08,91,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 91, ""direzione"": ""short""}"
2025-07-07 22:27,solusdt,1d,60,103,short,147.77,150.73,141.86,103,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 103, ""direzione"": ""short""}"
2025-07-07 22:31,solusdt,1d,60,96,short,147.81,150.77,141.9,96,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 96, ""direzione"": ""short""}"
2025-07-07 22:33,solusdt,1d,60,91,short,147.9,150.86,141.98,91,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 91, ""direzione"": ""short""}"
2025-07-07 22:34,solusdt,1d,60,91,short,147.96,150.92,142.04,91,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 91, ""direzione"": ""short""}"
2025-07-07 22:36,solusdt,1d,60,91,short,147.95,150.91,142.03,91,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 91, ""direzione"": ""short""}"
2025-07-07 22:44,solusdt,1d,70,64,long,148.23,145.27,154.16,70,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 70, ""direzione"": ""long""}"
2025-07-07 22:51,solusdt,1d,60,71,short,148.16,151.12,142.23,71,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 71, ""direzione"": ""short""}"
2025-07-07 22:55,solusdt,1d,60,64,short,148.31,151.28,142.38,64,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 64, ""direzione"": ""short""}"
2025-07-07 23:16,solusdt,1d,60,54,long,148.62,145.65,154.56,60,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 60, ""direzione"": ""long""}"
2025-07-07 23:17,solusdt,1d,60,54,long,148.6,145.63,154.54,60,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 60, ""direzione"": ""long""}"
2025-07-07 23:28,ethusdt,1d,80,30,long,2540.08,2489.28,2641.68,80,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 80, ""direzione"": ""long""}"
2025-07-07 23:28,ethusdt,1d,80,30,long,2540.24,2489.44,2641.85,80,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 80, ""direzione"": ""long""}"
2025-07-07 23:34,SUIUSDT,1d,65,55,long,2.86,2.8,2.97,65,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 65, ""direzione"": ""long""}"
2025-07-07 23:34,SUIUSDT,1d,65,55,long,2.86,2.8,2.97,65,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 65, ""direzione"": ""long""}"
